시군구명,업소명,업종명,소재지도로명주소,연락처,객실수
양양군,해돋이 민박,민박,강원도 양양군 현북면 하조대4길 32,033-672-5259,7
양양군,이레텔,민박,강원도 양양군 현남면 동산큰길 84-26,033-672-5007,7
양양군,우영이네 민박,민박,강원도 양양군 강현면 낙산사로49번길 10,033-672-4839,7
양양군,수원호민박,민박,강원도 양양군 손양면 수산1길 49,033-672-4791,2
양양군,솔밭민박,민박,강원도 양양군 손양면 송평길 8,033-672-4727,7
양양군,동호리 민박,민박,강원도 양양군 손양면 굴개길 32-11,033-672-4721,5
양양군,유미네할머니집,민박,강원도 양양군 손양면 굴개길 1-7,033-672-4720,4
양양군,평양집,민박,강원도 양양군 서면 안터길 36-7,033-672-4706,3
양양군,작은프로방스,민박,강원도 양양군 양양읍 사천길 65-12,033-672-4690,2
양양군,은하 민박,민박,강원도 양양군 손양면 너름터길 9-20,033-672-4675,2
양양군,하늘정원펜션,민박,강원도 양양군 손양면 무내미길 13-26,033-672-4567,4
양양군,민혁이네 민박,민박,강원도 양양군 손양면 굴개길 16-1,033-672-4541,4
양양군,수정 민박,민박,강원도 양양군 강현면 낙산사로27번길 11,033-672-4536,3
양양군,윤씨네민박,민박,강원도 양양군 서면 설악로 1047-3,033-672-4476,3
양양군,단골민박,민박,강원도 양양군 서면 설악로 1065,033-672-4473,5
양양군,별장 민박,민박,강원도 양양군 강현면 낙산사로49번길 4,033-672-4396,5
양양군,늘푸른 민박,민박,강원도 양양군 서면 떡마을길 51,033-672-4320,4
양양군,원기네 민박,민박,강원도 양양군 손양면 굴개길 1-10,033-672-4313,4
양양군,수정 민박,민박,강원도 양양군 손양면 굴개길 1-18,033-672-4288,4
양양군,솔이네 민박,민박,강원도 양양군 손양면 선사유적로 294,033-672-4286,7
양양군,솔향집,민박,강원도 양양군 손양면 선사유적로 252-8,033-672-4284,4
양양군,승완네민박,민박,강원도 양양군 손양면 선사유적로 241,033-672-4274,4
양양군,윤희네 민박,민박,강원도 양양군 손양면 선사유적로 199-1,033-672-4271,2
양양군,금강 민박,민박,강원도 양양군 서면 설악로 1058-10,033-672-4133,4
양양군,가리피민박,민박,강원도 양양군 서면 설악로 1760,033-672-3980,6
양양군,솔밭에덴하우스,민박,강원도 양양군 현남면 동해대로 1008-15,033-672-3939,2
양양군,설악산 자연학교,민박,강원도 양양군 서면 안터길 42-1,033-672-3930,6
양양군,설악 민박,민박,강원도 양양군 강현면 해맞이길 32,033-672-3918,6
양양군,은석이네 민박,민박,강원도 양양군 손양면 문화마을길 1,033-672-3847,4
양양군,토종꿀 민박,민박,강원도 양양군 서면 설악로 1060-6,033-672-3833,3
양양군,오색안터,민박,강원도 양양군 서면 안터길 36-11,033-672-3785,4
양양군,설악산 오색펜션,민박,강원도 양양군 서면 설악로 1323-16,033-672-3700,3
양양군,한계령 오색펜션,민박,강원도 양양군 서면 설악로 1323-19,033-672-3700,6
양양군,송전 민박,민박,강원도 양양군 손양면 동명로 320,033-672-3693,6
양양군,천년민박,민박,강원도 양양군 서면 설악로 1072-4,033-672-3647,4
양양군,오산민박,민박,강원도 양양군 손양면 오산길 6-12,033-672-3639,5
양양군,아림민박,민박,강원도 양양군 손양면 오산길 6-8,033-672-3638,4
양양군,큰 대문 집,민박,강원도 양양군 서면 안터길 32-3,033-672-3577,6
양양군,기영이네민박,민박,강원도 양양군 서면 안터길 34,033-672-3573,3
양양군,짱 민박,민박,강원도 양양군 서면 안터길 32-1,033-672-3559,6
양양군,대송민박,민박,강원도 양양군 강현면 주청2길 8-16,033-672-3465,6
양양군,시골풍경,민박,강원도 양양군 현북면 검소길 84,033-672-3387,4
양양군,바다 캠프장,민박,강원도 양양군 손양면 동명로 321-14,033-672-3386,1
양양군,우리 민박,민박,강원도 양양군 서면 안터길 36-10,033-672-3319,3
양양군,바다마을사람들,민박,강원도 양양군 현북면 하조대2길 37,033-672-3234,6
양양군,서울이모네집,민박,강원도 양양군 서면 안터길 36-12,033-672-3193,5
양양군,관터 민박,민박,강원도 양양군 서면 설악로 1049,033-672-3185,4
양양군,세라네 집,민박,강원도 양양군 서면 안터길 50,033-672-3178,4
양양군,두부집 민박,민박,강원도 양양군 강현면 주청1길 9-2,033-672-3146,2
양양군,각두골 민박,민박,강원도 양양군 서면 설악로 1111-10,033-672-3141,3
양양군,좋은친구션,민박,강원도 양양군 서면 설악로 6271-10,033-672-3055,3
양양군,샘물소민박,민박,강원도 양양군 서면송어길 53,033-672-3054,5
양양군,시골민박,민박,강원도 양양군 강현면 낙산사로 41,033-672-3046,4
양양군,벧엘,민박,강원도 양양군 강현면 동해대로 3066-3,033-672-3040,7
양양군,학마을황토민박,민박,강원도 양양군 현남면 개매길 215-58,033-672-2958,2
양양군,이상준민박,민박,강원도 양양군 강현면 주청1길 10,033-672-2730,2
양양군,설악 펜션,민박,강원도 양양군 서면 설악로 1323-23,033-672-2588,7
양양군,촌민박,민박,강원도 양양군 강현면 낙산사로27번길 11,033-672-2557,6
양양군,다인 하우스,민박,강원도 양양군 강현면 일출로 12,033-672-2425,7
양양군,동호 민박,민박,강원도 양양군 손양면 선사유적로 323,033-672-2272,5
양양군,별미횟집민박,민박,강원도 양양군 강현면 해맞이길 36,033-672-2266,7
양양군,콘도식 민박,민박,강원도 양양군 손양면 오산길 6-10,033-672-2141,5
양양군,낙산 민박,민박,강원도 양양군 강현면 낙산사로27번길 11,033-672-2124,3
양양군,참새방앗간,민박,강원도 양양군 양양읍 동해신묘길 15,033-672-2062,7
양양군,도원콘도텔,민박,강원도 양양군 강현면 일출로 18,033-672-1823,6
양양군,법수치여울목펜션,민박,강원도 양양군 현북면 법수치길 658-4,033-672-1751,7
양양군,벤쿠버,민박,강원도 양양군 손양면 문화마을길 4-1,033-672-1580,3
양양군,새움민박,민박,강원도 양양군 현북면 하조대2길 39,033-672-1250,7
양양군,정다운 민박,민박,강원도 양양군 현북면 하조대3길 15,033-672-1244,7
양양군,백양 민박,민박,강원도 양양군 강현면 해맞이길 42,033-672-1222,6
양양군,해변민박,민박,강원도 양양군 현북면 하조대4길 32,033-672-1187,7
양양군,장씨네민박,민박,강원도 양양군 현북면 하륜길 20-4,033-672-1181,5
양양군,하조민박,민박,강원도 양양군 현북면 하조대3길 16,033-672-1152,7
양양군,열린민박,민박,강원도 양양군 현북면 하조대4길 30,033-672-1096,5
양양군,해림민박,민박,강원도 양양군 현북면 하륜길 16,033-672-1043,7
양양군,파도소리 민박,민박,강원도 양양군 현북면 하조대4길 27,033-672-1002,6
양양군,솔밭민박,민박,강원도 양양군 양양읍 일출로 66,033-672-0909,4
양양군,소연이네,민박,강원도 양양군 손양면 굴개길 12-2,033-672-0827,3
양양군,영자네 민박,민박,강원도 양양군 손양면 선사유적로 275,033-672-0811,7
양양군,해변 민박,민박,강원도 양양군 손양면 굴개길 28-3,033-672-0643,5
양양군,송전 민박,민박,강원도 양양군 손양면 송평길 4-3,033-672-0639,2
양양군,호네네 민박,민박,강원도 양양군 손양면 굴개길 22,033-672-0529,1
양양군,바다로,민박,강원도 양양군 손양면 선사유적로 273-8,033-672-0525,5
양양군,동호바다민박,민박,강원도 양양군 손양면 선사유적로 240-13,033-672-0490,1
양양군,오색민박,민박,강원도 양양군 서면 송어길 38,033-672-0462,3
양양군,동호일출민박,민박,강원도 양양군 손양면 선사유적로 373,033-672-0395,3
양양군,민호 민박,민박,강원도 양양군 손양면 굴개길 80-6,033-672-0363,3
양양군,구연 민박,민박,강원도 양양군 강현면 주청1길 7-6,033-672-0361,5
양양군,하조펜션,민박,강원도 양양군 현북면 하조대해안길 31,033-672-0333,4
양양군,수영민박,민박,강원도 양양군 손양면 너름터길 9-14,033-672-0261,2
양양군,기현 민박,민박,강원도 양양군 손양면 너름터길 9-16,033-672-0164,2
양양군,소망민박,민박,강원도 양양군 서면 안터길 11-8,033-672-0144,5
양양군,재웅민박,민박,강원도 양양군 손양면 너름터길 5,033-672-0100,4
양양군,안변집,민박,강원도 양양군 서면 안터길 38,033-672-0091,6
양양군,대명민박,민박,강원도 양양군 양양읍 양양로 29,033-671-9163,4
양양군,복골민박,민박,강원도 양양군 강현면 복골길201번길 58,033-671-9100,7
양양군,스위트 민박,민박,강원도 양양군 강현면 주청2길 31,033-671-9095,7
양양군,순천횟집민박,민박,강원도 양양군 현남면 동해대로 56,033-671-8986,7
양양군,조단,민박,강원도 양양군 현남면 동산큰길 7,033-671-8887,7
양양군,해오름 민박,민박,강원도 양양군 손양면 오산길 38,033-671-8836,3
양양군,상록수민박,민박,강원도 양양군 양양읍 동해대로 2991,033-671-8780,7
양양군,이모네 민박,민박,강원도 양양군 강현면 주청1길 10-1,033-671-8753,3
양양군,대청봉 민박,민박,강원도 양양군 양양읍 동해신묘길 18-17,033-671-8695,4
양양군,현대민박,민박,강원도 양양군 양양읍 동해대로 3036-7,033-671-8667,4
양양군,해돋이민박,민박,강원도 양양군 양양읍 동해대로 2988,033-671-8653,5
양양군,낙산민박,민박,강원도 양양군 강현면 동해대로 3085-1,033-671-8500,3
양양군,산타힐펜션,민박,강원도 양양군 강현면 복골길 126-1,033-671-8494,7
양양군,경화 민박,민박,강원도 양양군 강현면 주청1길 9-2,033-671-8216,3
양양군,조산민박,민박,강원도 양양군 양양읍 동해대로 3036-9,033-671-8213,2
양양군,곰마을민박,민박,강원도 양양군 서면 남대천로 320-14,033-671-8135,5
양양군,황토민박,민박,강원도 양양군 현남면 동해대로 260,033-671-8126,7
양양군,서울민박,민박,강원도 양양군 현남면 동산큰길 62-38,033-671-8068,5
양양군,서울 민박,민박,강원도 양양군 현남면 동산큰길 62-38,033-671-8018,5
양양군,인천민박,민박,강원도 양양군 현남면 동산큰길 15,033-671-8015,3
양양군,낙산 민박,민박,강원도 양양군 강현면 동해대로 3089,033-671-7757,7
양양군,라온하우스,민박,강원도 양양군 서면 설악로 1314,033-671-7722,2
양양군,남대천민박,민박,강원도 양양군 양양읍 임천2길 32,033-671-7710,6
양양군,모란 민박,민박,강원도 양양군 강현면 주청1길 7-8,033-671-7618,7
양양군,찬이네 민박,민박,강원도 양양군 현남면 갯마을길 54-4,033-671-7612,4
양양군,영광민박,민박,강원도 양양군 현남면 안남애길 70,033-671-7507,5
양양군,갈매기민박,민박,강원도 양양군 현남면 매바위길 37-1,033-671-7388,6
양양군,복골별장,민박,강원도 양양군 강현면 복골길 303,033-671-7344,2
양양군,바다민박,민박,강원도 양양군 현남면 안남애길 33-6,033-671-7339,5
양양군,콘도 민박,민박,강원도 양양군 현남면 동해대로 266,033-671-7196,6
양양군,영민 민박,민박,강원도 양양군 현남면 화상해안길 7-50,033-671-7114,2
양양군,영일민박,민박,강원도 양양군 현남면 매바위길 95,033-671-7097,7
양양군,영아네민박,민박,강원도 양양군 현남면 동산큰길 84-24,033-671-7003,7
양양군,개미의성,민박,강원도 양양군 서면 구룡령로 1037-97,033-671-7002,3
양양군,만수네,민박,강원도 양양군 현남면 새나루길 39-1,033-671-6781,2
양양군,은주네 민박,민박,강원도 양양군 현남면 동산큰길 74,033-671-6774,7
양양군,죽도펜션,민박,강원도 양양군 현남면 새나루길 11-10,033-671-6733,2
양양군,탁씨네 민박,민박,강원도 양양군 현남면 인구길 60-9,033-671-6675,5
양양군,은성민박,민박,강원도 양양군 현남면 동산큰길 70,033-671-6609,2
양양군,현성이네 민박,민박,강원도 양양군 현남면 동산큰길 23-3,033-671-6602,5
양양군,제주민박,민박,강원도 양양군 현남면 동산큰길 62-22,033-671-6578,4
양양군,동산 민박,민박,강원도 양양군 현남면 동산큰길 79,033-671-6567,3
양양군,별이민박,민박,강원도 양양군 현남면 동산큰길 17-9,033-671-6566,2
양양군,동산민박,민박,강원도 양양군 현남면 동산큰길 83-33,033-671-6560,4
양양군,세웅 민박,민박,강원도 양양군 현남면 동산큰길 25,033-671-6545,3
양양군,고향 민박,민박,강원도 양양군 현남면 새나루길 11-5,033-671-6542,5
양양군,한성 민박,민박,강원도 양양군 현남면 동산큰길 62-17,033-671-6541,4
양양군,금철네 민박,민박,강원도 양양군 현남면 동산큰길 21,033-671-6452,4
양양군,황해민박,민박,강원도 양양군 현남면 동산큰길 17-9,033-671-6449,5
양양군,영금 민박,민박,강원도 양양군 현남면 동산큰길 84-30,033-671-6445,2
양양군,영자 민박,민박,강원도 양양군 현남면 인구중앙길 95-2,033-671-6403,4
양양군,최씨네 민박,민박,강원도 양양군 현남면 새나루길 35-4,033-671-6371,3
양양군,사철 민박,민박,강원도 양양군 현남면 동해대로 535,033-671-6363,6
양양군,농촌민박,민박,강원도 양양군 현남면 동해대로 571-8,033-671-6359,5
양양군,황씨네 민박,민박,강원도 양양군 현남면 새나루길 9-9,033-671-6355,7
양양군,황씨네 민박,민박,강원도 양양군 현남면 새나루길 9-7,033-671-6355,2
양양군,아침바다,민박,강원도 양양군 현남면 인구길 60-5,033-671-6340,5
